movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
War Horse ,24,2,6,10,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116159,1,2,3,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.210353924,GT_64
Basquiat ,1,17,7,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15885,2,6,15,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8975730303,GT_64
Captain America: The Winter Soldier ,4,19,9,5,136,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496749,16,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527923282,GT_64
The Marine ,1,2,1,2,92,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27486,2,6,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9421657,LET_64
Charlie's Angels ,6,31,10,3,94,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145350,1,21,1,7,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362016793,LET_64
The Adventures of Ford Fairlane ,14,3,2,4,104,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14429,45,2,125,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53533755,LET_64
The Boy Next Door ,11,3,4,1,91,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27198,8,7,2,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84639,LET_64
The Texas Chainsaw Massacre: The Beginning ,6,4,6,6,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56269,3,20,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.469439875,LET_64
Batman v Superman: Dawn of Justice ,8,5,3,1,183,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371639,13,2,1,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.320996248,GT_64
You Can Count on Me ,2,15,7,6,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22145,20,20,3,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.650229167,GT_64
Rio ,4,22,4,1,96,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,165333,3,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.595759822,GT_64
Back to the Future Part III ,13,8,2,7,118,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,283480,19,45,15,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.191665725,GT_64
Vacation ,1,14,6,9,99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66123,5,8,19,27,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.899326839,LET_64
Little Miss Sunshine ,1,20,1,1,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355810,24,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4862435,GT_64
No Good Deed ,1,9,2,2,84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12676,2,2,2,11,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.980578182,LET_64
Spirit: Stallion of the Cimarron ,1,36,5,1,83,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44143,3,42,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915191375,GT_64
TRON: Legacy ,4,21,13,7,125,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264186,3,6,6,42,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012069335,GT_64
Indiana Jones and the Temple of Doom ,24,28,1,2,118,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329969,17,1,2,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42393825,GT_64
Instinct ,7,22,5,1,126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27191,11,2,125,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6199738727,GT_64
Idle Hands ,1,12,12,7,92,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33745,17,19,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20014775,LET_64
The Shaggy Dog ,6,27,7,6,98,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14888,1,5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22225832,LET_64
Star Trek: First Contact ,3,5,14,4,111,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97838,3,1,1,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.044467267,GT_64
The Man from U.N.C.L.E. ,3,5,1,1,116,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175960,40,9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6057925733,GT_64
Star Trek II: The Wrath of Khan ,2,8,2,6,116,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91414,1,23,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.172727273,GT_64
The Longest Yard ,7,24,1,1,113,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130070,27,6,16,47,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928232085,LET_64
The Hateful Eight ,8,1,10,3,187,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,272839,2,2,10,125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229913432,GT_64
Getaway ,1,1,2,1,90,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19586,10,1,7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5830274444,LET_64
The Town ,2,9,9,1,150,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280228,2,3,1,22,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.491168514,GT_64
Batman ,16,5,3,4,126,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269033,9,5,4,5,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1768264,GT_64
Meet Dave ,6,7,1,1,90,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31640,72,4,3,23,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1967009333,LET_64
Jeff; Who Lives at Home ,4,24,2,3,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56005,5,1,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4244155,GT_64
Hitch ,6,19,14,7,118,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244840,3,52,3,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536787743,GT_64
White Squall ,14,21,2,10,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17859,1,3,3,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2710526316,GT_64
Side Effects ,15,20,5,2,106,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148327,2,49,2,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071813667,GT_64
We're the Millers ,4,1,2,11,118,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316671,2,17,7,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.064026243,GT_64
Moneyball ,1,20,12,28,133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,283563,19,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51210984,GT_64
Ordinary People ,5,6,1,4,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35130,1,96,126,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.133333333,GT_64
Gamer ,5,19,10,6,95,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113483,30,6,96,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40977158,LET_64
Stop-Loss ,4,19,20,5,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17757,52,7,2,22,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43647,GT_64
Mystery Men ,1,9,6,4,121,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53970,3,1,1,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4562398462,LET_64
Out of the Furnace ,3,20,12,1,116,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83171,6,9,14,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5148561818,GT_64
Fast Five ,5,17,16,21,132,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284792,7,48,1,22,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67844004,GT_64
The Killer Inside Me ,2,6,6,2,109,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28483,11,125,49,33,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01653584615,LET_64
Final Destination 5 ,2,2,1,3,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83788,19,96,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06439295,LET_64
Clerks II ,12,10,4,2,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114797,3,2,7,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8277694,GT_64
Wall Street: Money Never Sleeps ,10,9,5,1,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84118,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7496373714,LET_64
The Ten ,3,9,4,1,96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15315,96,18,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1459975238,LET_64
Hit and Run ,1,20,7,4,100,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29322,1,1,12,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.873275,LET_64
Footloose ,2,10,9,3,107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51459,18,2,12,2,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.756097561,GT_64
Religulous ,5,2,1,1,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,52286,14,9,6,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1982692,GT_64
The Boss ,2,13,5,3,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16984,6,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173612241,LET_64
The Curious Case of Benjamin Button ,10,28,10,4,166,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459346,2,6,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84993868,GT_64
The Perfect Man ,2,3,6,2,100,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23527,4,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649911,LET_64
Devil's Due ,1,6,1,2,89,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13913,1,3,1,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.259852429,LET_64
Men in Black ,7,19,13,3,98,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403014,72,21,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779417944,GT_64
Hercules ,8,21,10,3,101,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115687,22,2,3,26,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72660029,LET_64
Drillbit Taylor ,4,5,2,6,102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50199,7,16,3,81,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821341,LET_64
Bucky Larson: Born to Be a Star ,1,6,5,4,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541,8,1,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2331318,LET_64
The Core ,4,8,2,1,135,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77029,1,7,4,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518521,LET_64
Lincoln ,24,19,11,14,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,197412,1,6,32,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803145231,GT_64
Detroit Rock City ,2,12,12,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30682,19,10,81,9,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279535,GT_64
Sherrybaby ,1,2,4,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10282,2,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992035,GT_64
Victor Frankenstein ,5,5,4,3,110,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28621,4,18,3,4,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144337975,LET_64
Punch-Drunk Love ,6,24,5,1,95,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109855,1,142,3,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71164124,GT_64
Bad Teacher ,4,10,10,2,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160418,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0146428,LET_64
The Royal Tenenbaums ,7,31,11,8,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209133,9,28,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493030286,GT_64
Halloween 5 ,1,7,1,2,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22929,19,16,2,9,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.880751333,LET_64
The Verdict ,4,2,4,4,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26310,1,2,34,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,GT_64
Sin City ,3,17,5,1,147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656640,6,12,1,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85247155,GT_64
Flightplan ,6,5,2,1,98,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126746,26,7,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631036145,LET_64
Mission: Impossible - Ghost Protocol ,5,26,9,1,133,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365104,2,1,7,13,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443896007,GT_64
Battle of the Year ,1,4,1,7,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7894,5,40,28,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44441775,LET_64
Failure to Launch ,3,20,23,19,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58412,126,1,3,38,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77316344,LET_64
25th Hour ,16,20,17,3,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149528,25,27,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8707228667,GT_64
Hollywood Homicide ,4,28,14,4,116,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31293,7,4,6,125,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4001779467,LET_64
Pitch Perfect ,1,15,2,1,112,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,213898,2,15,2,49,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823433412,GT_64
Center Stage ,2,3,1,1,115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15817,3,21,12,12,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9541594444,GT_64
Wild Wild West ,7,19,17,6,106,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,129601,1,16,8,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6690906353,LET_64
The Last House on the Left ,2,10,8,2,114,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67824,15,11,2,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.181442333,GT_64
The Greatest Movie Ever Sold ,3,5,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13223,6,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4256506667,GT_64
The Addams Family ,7,11,1,1,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96607,5,5,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.986901211,GT_64
Analyze This ,8,46,13,6,103,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123940,4,18,8,12,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5564672,GT_64
Cats & Dogs ,2,1,6,3,87,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46031,14,19,45,36,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556252517,LET_64
The Fast and the Furious ,11,17,16,6,106,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272223,3,4,9,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.802955526,GT_64
Shrek ,5,1,1,1,90,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,467113,2,10,2,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460866933,GT_64
The Secret Life of Bees ,3,6,1,3,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19440,1,1,12,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.433304545,GT_64
Jack the Giant Slayer ,7,10,6,1,114,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106416,1,3,26,13,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3342146667,LET_64
The Rugrats Movie ,1,4,4,1,83,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,14005,27,3,34,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.187153458,LET_64
The Salon ,2,12,3,2,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06157466667,LET_64
Avatar ,6,7,7,6,178,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886204,3,32,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20888543,GT_64
Underworld: Evolution ,2,2,9,3,102,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156225,96,3,2,33,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2463775,GT_64
Jay and Silent Bob Strike Back ,12,29,7,4,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128593,9,2,7,2,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366335727,GT_64
Ishtar ,1,5,4,1,107,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8692,35,1,29,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2818662941,LET_64
The 13th Warrior ,9,9,1,3,102,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101411,3,30,8,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3846445647,GT_64
Creepshow 2 ,1,7,3,2,85,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15956,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,LET_64
Eragon ,1,13,1,1,104,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108076,12,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75030163,LET_64
The Angry Birds Movie ,1,13,8,2,97,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27130,1,1,5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468837863,LET_64
V for Vendetta ,4,18,10,2,132,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791783,7,3,3,6,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305496333,GT_64
The Fast and the Furious: Tokyo Drift ,5,2,1,1,104,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179500,14,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735235,LET_64
Thank You for Smoking ,6,31,5,1,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191998,9,2,1,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.814163231,GT_64
Motherhood ,1,4,8,3,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662,23,3,1,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01858,LET_64
Cats Don't Dance ,3,7,8,11,75,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5600,8,19,1,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1113359063,GT_64
The Conjuring ,7,2,7,1,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300110,24,4,3,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8693636,GT_64
