movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
Medicine Man ,9,2,1,1,106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17443,17,3,1,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137519925,GET_50_AND_LET_80
Chappie ,2,19,3,6,120,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172965,6,2,32,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6442707755,GET_50_AND_LET_80
The Way of the Gun ,3,1,2,1,119,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27536,12,7,22,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7115124706,GET_50_AND_LET_80
RED 2 ,4,36,22,1,116,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125036,35,9,37,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6335235595,GET_50_AND_LET_80
Independence Day ,7,19,6,4,154,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430055,72,1,27,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08165412,GET_50_AND_LET_80
Little Shop of Horrors ,8,31,7,3,102,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49349,4,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5498954,GET_50_AND_LET_80
The Hills Have Eyes II ,1,4,4,8,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49721,21,31,2,125,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386756267,GET_50_AND_LET_80
House of D ,1,24,11,9,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7479,15,1,14,1,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06184683333,GET_50_AND_LET_80
Wrath of the Titans ,6,20,6,3,99,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152826,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55760284,GET_50_AND_LET_80
Middle of Nowhere ,1,5,8,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39015,GET_50_AND_LET_80
3 Strikes ,2,8,12,10,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,1,1,6,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636889167,LT_50
Independence Day: Resurgence ,7,12,7,4,120,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58137,72,30,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6200942121,GET_50_AND_LET_80
Danny Collins ,1,21,14,3,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20810,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5348317,GET_50_AND_LET_80
My Fair Lady ,1,1,1,1,170,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,66959,11,1,25,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.235294118,GET_50_AND_LET_80
Saints and Soldiers ,1,1,2,4,90,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17725,1,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.679833333,GET_50_AND_LET_80
Rise of the Planet of the Apes ,3,26,8,5,105,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403836,3,7,2,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.900437097,GET_50_AND_LET_80
Repo! The Genetic Opera ,5,11,1,10,150,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20419,32,125,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01649929412,GET_50_AND_LET_80
Cop Out ,12,36,6,8,107,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75347,1,45,16,20,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212631054,GET_50_AND_LET_80
Murder by Numbers ,3,16,9,4,115,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43575,2,5,125,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63749738,GET_50_AND_LET_80
Mission: Impossible III ,4,20,26,10,124,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256695,4,1,19,37,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8892153933,GET_50_AND_LET_80
Faster ,4,21,7,12,98,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80574,11,47,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9677462917,GET_50_AND_LET_80
Bad Words ,1,7,9,1,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38459,4,2,2,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7764027,GET_50_AND_LET_80
Duel in the Sun ,3,2,2,1,144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6304,21,1,10,5,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.55,GET_50_AND_LET_80
Epic Movie ,4,7,9,12,93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89687,3,1,7,11,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98688225,LT_50
The Good Guy ,1,5,8,6,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7759,1,1,1,10,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012562875,GET_50_AND_LET_80
Wag the Dog ,13,46,20,10,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67604,96,5,6,32,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.868168267,GET_50_AND_LET_80
Get on Up ,2,3,2,4,139,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15843,16,23,28,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017131333,GET_50_AND_LET_80
Friday the 13th: The Final Chapter ,2,1,1,1,97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29488,2,3,10,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11111111,GET_50_AND_LET_80
Jack Ryan: Shadow Recruit ,4,6,4,1,105,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99035,1,6,13,29,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8424851167,GET_50_AND_LET_80
Blade Runner ,14,28,2,6,117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461609,6,1,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9642857143,GT_80
Renaissance Man ,4,9,3,1,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13830,22,1,1,29,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6083081,GET_50_AND_LET_80
Pollock ,2,16,2,2,122,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23023,10,15,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432819,GET_50_AND_LET_80
Alexander and the Terrible; Horrible; No Good; Very Bad Day ,5,5,20,14,81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29738,1,3,23,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391088679,GET_50_AND_LET_80
Poetic Justice ,6,2,4,1,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8904,28,2,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965413286,GET_50_AND_LET_80
The Grudge ,2,10,11,4,98,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115050,12,11,13,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0175871,GET_50_AND_LET_80
Predator 2 ,5,6,3,1,103,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105478,72,7,17,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8762689429,GET_50_AND_LET_80
American Dreamz ,6,24,21,6,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22639,1,4,32,5,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3766697368,GET_50_AND_LET_80
Gracie ,3,2,5,2,95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3624,53,25,10,1,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3283376667,GET_50_AND_LET_80
The Shaggy Dog ,6,27,7,6,98,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14888,1,5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22225832,LT_50
xXx: State of the Union ,3,1,1,2,101,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51349,1,4,32,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2998036092,LT_50
Meet the Fockers ,7,46,8,8,106,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211296,4,3,1,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.489594688,GET_50_AND_LET_80
Raise Your Voice ,2,2,5,6,103,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22649,3,2,32,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694132,GET_50_AND_LET_80
The River Wild ,5,22,8,2,111,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32544,12,1,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040349956,GET_50_AND_LET_80
Northfork ,5,6,3,8,103,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894,53,1,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7476726316,GET_50_AND_LET_80
Black Nativity ,3,3,2,1,93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1633,3,1,38,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4009816,LT_50
The Cat in the Hat ,1,6,11,3,82,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36033,2,19,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9215311468,LT_50
On the Waterfront ,3,9,5,2,108,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100890,96,1,1,125,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.54945055,GT_80
The Greatest Story Ever Told ,1,12,1,2,225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6484,1,1,18,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,GET_50_AND_LET_80
Bridge of Spies ,24,27,2,2,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,178118,35,2,40,2,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807651625,GET_50_AND_LET_80
Win a Date with Tad Hamilton! ,5,6,14,9,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22844,42,4,6,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7068642917,GET_50_AND_LET_80
Deep Rising ,4,13,10,6,106,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26551,3,3,5,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2476979778,GET_50_AND_LET_80
Cheaper by the Dozen ,12,2,4,4,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75152,2,19,2,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4653636,GET_50_AND_LET_80
Suicide Squad ,7,19,2,4,123,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118992,13,28,13,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9204981886,GET_50_AND_LET_80
Proof of Life ,6,2,2,2,135,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49300,18,1,9,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5015220154,GET_50_AND_LET_80
Valentine ,2,6,2,2,96,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20467,21,3,49,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0384136,LT_50
Diary of a Wimpy Kid: Dog Days ,2,5,4,2,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15665,42,2,4,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227400682,GET_50_AND_LET_80
Three Kings ,8,24,6,1,114,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137854,9,1,8,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263584083,GET_50_AND_LET_80
He's Just Not That Into You ,4,1,1,1,129,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132048,6,25,14,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3488069,GET_50_AND_LET_80
Mona Lisa Smile ,5,25,20,4,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61490,6,40,52,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9799347692,GET_50_AND_LET_80
Tremors ,3,1,4,2,96,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90070,21,2,21,1,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.515189455,GET_50_AND_LET_80
Cool Runnings ,7,2,3,2,98,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69733,1,27,3,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.590417533,GET_50_AND_LET_80
Our Idiot Brother ,2,19,13,13,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74875,1,5,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9619094,GET_50_AND_LET_80
Loaded Weapon 1 ,1,14,12,3,84,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37611,1,45,1,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.412121951,GET_50_AND_LET_80
Rapa Nui ,4,5,2,3,107,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3843,1,2,1,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152535,GET_50_AND_LET_80
O ,2,13,3,16,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17333,27,5,4,142,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2034806,GET_50_AND_LET_80
Walking Tall ,2,21,6,2,86,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53118,11,16,33,3,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8189292679,GET_50_AND_LET_80
Dirty Grandpa ,1,46,2,1,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49671,3,1,11,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.090222957,GET_50_AND_LET_80
Tim and Eric's Billion Dollar Movie ,1,2,2,1,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7988,1,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06693433333,GET_50_AND_LET_80
Boogeyman ,3,2,1,1,89,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25960,1,2,13,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3181559,LT_50
A Madea Christmas ,9,8,3,2,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4265,38,4,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1011332,LT_50
The Pledge ,2,7,1,1,124,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42621,3,2,93,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4382206667,GET_50_AND_LET_80
Eragon ,1,13,1,1,104,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108076,12,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75030163,GET_50_AND_LET_80
The Right Stuff ,1,21,15,12,193,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45271,12,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7962962963,GET_50_AND_LET_80
The Extra Man ,2,5,4,5,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124,4,5,9,29,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06472557143,GET_50_AND_LET_80
The Curse of the Jade Scorpion ,18,11,3,4,103,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31798,1,2,11,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2883277692,GET_50_AND_LET_80
The Color of Money ,20,26,12,6,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57831,6,2,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.789418986,GET_50_AND_LET_80
Down in the Valley ,1,5,12,7,108,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16617,17,11,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071086875,GET_50_AND_LET_80
Auto Focus ,5,9,8,5,105,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11387,52,5,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2945808571,GET_50_AND_LET_80
American Psycho ,1,20,6,3,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357275,23,1,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.149631286,GET_50_AND_LET_80
Don Juan DeMarco ,1,36,9,7,97,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41310,1,7,8,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888,GET_50_AND_LET_80
Ca$h ,1,14,12,2,118,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7663,2,1,22,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006635857143,GET_50_AND_LET_80
The Crow ,4,7,6,4,98,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136580,1,5,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204050522,GET_50_AND_LET_80
Let's Be Cops ,4,9,4,3,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106820,4,1,8,43,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.846444706,GET_50_AND_LET_80
Fantastic Mr. Fox ,7,31,22,1,87,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139114,1,15,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524977575,GET_50_AND_LET_80
Doctor Dolittle ,4,20,3,7,85,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74343,21,23,45,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.016174322,GET_50_AND_LET_80
Novocaine ,1,2,1,1,95,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9589,7,48,125,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3375396667,GET_50_AND_LET_80
Newlyweds ,4,1,1,1,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5093333333,GET_50_AND_LET_80
Shrek Forever After ,4,9,1,5,93,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138661,1,1,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444678709,GET_50_AND_LET_80
Your Sister's Sister ,1,6,1,1,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21618,1,1,1,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.589696,GET_50_AND_LET_80
The Fast and the Furious ,11,17,16,6,106,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272223,3,4,9,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.802955526,GET_50_AND_LET_80
Ready to Rumble ,6,20,2,12,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11709,3,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5155170833,GET_50_AND_LET_80
Birdman or (The Unexpected Virtue of Ignorance) ,3,14,16,4,119,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395087,32,15,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351983222,GET_50_AND_LET_80
Unfriended ,1,2,1,1,83,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44329,1,1,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.53732,GET_50_AND_LET_80
Heartbreakers ,1,7,5,7,123,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44168,20,10,4,47,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152400686,GET_50_AND_LET_80
Flipper ,1,1,1,1,95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,6,11,1,13,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7852610654,GET_50_AND_LET_80
Good Night; and Good Luck. ,5,27,5,5,93,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,84070,2,1,13,9,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2001624,GET_50_AND_LET_80
The Last Samurai ,7,26,10,3,154,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,317166,26,6,7,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7936469643,GET_50_AND_LET_80
